,date,open,high,low,close,adj_close,volume,symbol,dividend,stock_split,vendor_name
0,2021-03-25,9.949999809265137,9.949999809265137,9.520000457763672,9.869999885559082,9.869999885559082,117100,AAC,,,yahoo finance
1,2021-03-26,9.850000381469727,9.960000038146973,9.75,9.960000038146973,9.960000038146973,158300,AAC,,,yahoo finance
2,2021-03-29,9.699999809265137,9.902000427246094,9.5,9.779999732971191,9.779999732971191,53600,AAC,,,yahoo finance
3,2021-03-30,9.800000190734863,9.850000381469727,9.800000190734863,9.829999923706055,9.829999923706055,52300,AAC,,,yahoo finance
4,2021-03-31,9.75,9.899999618530273,9.75,9.899999618530273,9.899999618530273,78600,AAC,,,yahoo finance
5,2021-04-01,9.979999542236328,9.979999542236328,9.739999771118164,9.770000457763672,9.770000457763672,151900,AAC,,,yahoo finance
6,2021-04-05,9.819999694824219,10.0,9.8100004196167,10.0,10.0,208100,AAC,,,yahoo finance
7,2021-04-06,9.859999656677246,9.869999885559082,9.800000190734863,9.850000381469727,9.850000381469727,242900,AAC,,,yahoo finance
8,2021-04-07,9.869999885559082,9.869999885559082,9.770000457763672,9.859999656677246,9.859999656677246,250200,AAC,,,yahoo finance
9,2021-04-08,9.829999923706055,9.920000076293945,9.8100004196167,9.890000343322754,9.890000343322754,59800,AAC,,,yahoo finance
10,2021-04-09,9.866000175476074,9.888999938964844,9.84000015258789,9.875,9.875,18400,AAC,,,yahoo finance
11,2021-04-12,9.880000114440918,9.949999809265137,9.880000114440918,9.949999809265137,9.949999809265137,20200,AAC,,,yahoo finance
12,2021-04-13,9.989999771118164,9.989999771118164,9.899999618530273,9.90999984741211,9.90999984741211,126600,AAC,,,yahoo finance
13,2021-04-14,9.90999984741211,9.930000305175781,9.890000343322754,9.899999618530273,9.899999618530273,458400,AAC,,,yahoo finance
14,2021-04-15,9.899999618530273,9.920000076293945,9.819999694824219,9.869999885559082,9.869999885559082,251400,AAC,,,yahoo finance
15,2021-04-16,9.90999984741211,9.90999984741211,9.829999923706055,9.829999923706055,9.829999923706055,29200,AAC,,,yahoo finance
16,2021-04-19,9.850000381469727,9.864999771118164,9.800000190734863,9.84000015258789,9.84000015258789,438100,AAC,,,yahoo finance
17,2021-04-20,10.0,10.0,9.739999771118164,9.8100004196167,9.8100004196167,165100,AAC,,,yahoo finance
18,2021-04-21,9.800000190734863,9.8100004196167,9.770000457763672,9.800000190734863,9.800000190734863,342800,AAC,,,yahoo finance
19,2021-04-22,9.779999732971191,9.819999694824219,9.779999732971191,9.800000190734863,9.800000190734863,69200,AAC,,,yahoo finance
20,2021-04-23,9.800000190734863,9.8100004196167,9.789999961853027,9.8100004196167,9.8100004196167,195300,AAC,,,yahoo finance
21,2021-04-26,9.789999961853027,9.859999656677246,9.779999732971191,9.800000190734863,9.800000190734863,86100,AAC,,,yahoo finance
22,2021-04-27,9.84000015258789,9.869000434875488,9.791000366210938,9.800000190734863,9.800000190734863,109500,AAC,,,yahoo finance
23,2021-04-28,9.84000015258789,9.84000015258789,9.789999961853027,9.800000190734863,9.800000190734863,139800,AAC,,,yahoo finance
24,2021-04-29,9.8100004196167,9.859999656677246,9.805000305175781,9.819999694824219,9.819999694824219,58500,AAC,,,yahoo finance
25,2021-04-30,9.8100004196167,9.869999885559082,9.75,9.829999923706055,9.829999923706055,901500,AAC,,,yahoo finance
26,2021-05-03,9.869999885559082,9.869999885559082,9.800000190734863,9.8100004196167,9.8100004196167,2208200,AAC,,,yahoo finance
27,2021-05-04,9.829999923706055,9.848999977111816,9.8100004196167,9.829999923706055,9.829999923706055,406200,AAC,,,yahoo finance
28,2021-05-05,9.829999923706055,9.850000381469727,9.819999694824219,9.829999923706055,9.829999923706055,64700,AAC,,,yahoo finance
29,2021-05-06,9.819999694824219,9.859999656677246,9.800000190734863,9.8100004196167,9.8100004196167,340400,AAC,,,yahoo finance
30,2021-05-07,9.8100004196167,9.859999656677246,9.800000190734863,9.824999809265137,9.824999809265137,95800,AAC,,,yahoo finance
31,2021-05-10,9.880000114440918,9.880000114440918,9.819999694824219,9.859999656677246,9.859999656677246,76100,AAC,,,yahoo finance
32,2021-05-11,9.8100004196167,9.859999656677246,9.779999732971191,9.84000015258789,9.84000015258789,594500,AAC,,,yahoo finance
33,2021-05-12,9.84000015258789,9.895000457763672,9.829999923706055,9.880000114440918,9.880000114440918,1527500,AAC,,,yahoo finance
34,2021-05-13,9.819999694824219,9.890000343322754,9.789999961853027,9.789999961853027,9.789999961853027,377600,AAC,,,yahoo finance
35,2021-05-14,9.819999694824219,9.829999923706055,9.760000228881836,9.819999694824219,9.819999694824219,165500,AAC,,,yahoo finance
36,2021-05-17,9.819999694824219,9.819999694824219,9.760000228881836,9.760000228881836,9.760000228881836,71500,AAC,,,yahoo finance
37,2021-05-18,9.760000228881836,9.789999961853027,9.75,9.770000457763672,9.770000457763672,529800,AAC,,,yahoo finance
38,2021-05-19,9.779999732971191,9.819999694824219,9.75,9.789999961853027,9.789999961853027,592200,AAC,,,yahoo finance
39,2021-05-20,9.779999732971191,9.800000190734863,9.770000457763672,9.770000457763672,9.770000457763672,53500,AAC,,,yahoo finance
40,2021-05-21,9.789999961853027,9.789999961853027,9.779999732971191,9.779999732971191,9.779999732971191,391900,AAC,,,yahoo finance
41,2021-05-24,9.760000228881836,9.819999694824219,9.760000228881836,9.800000190734863,9.800000190734863,36600,AAC,,,yahoo finance
42,2021-05-25,9.800000190734863,9.859999656677246,9.789999961853027,9.8100004196167,9.8100004196167,59400,AAC,,,yahoo finance
43,2021-05-26,9.800000190734863,9.854999542236328,9.779999732971191,9.819999694824219,9.819999694824219,226700,AAC,,,yahoo finance
44,2021-05-27,9.829999923706055,9.854999542236328,9.8100004196167,9.850000381469727,9.850000381469727,84300,AAC,,,yahoo finance
45,2021-05-28,9.829999923706055,9.84000015258789,9.770000457763672,9.770000457763672,9.770000457763672,29600,AAC,,,yahoo finance
46,2021-06-01,9.770000457763672,9.859999656677246,9.760000228881836,9.819999694824219,9.819999694824219,1352500,AAC,,,yahoo finance
47,2021-06-02,9.819999694824219,9.859999656677246,9.789999961853027,9.789999961853027,9.789999961853027,673100,AAC,,,yahoo finance
48,2021-06-03,9.819999694824219,9.850000381469727,9.800000190734863,9.850000381469727,9.850000381469727,183700,AAC,,,yahoo finance
49,2021-06-04,9.850000381469727,9.850000381469727,9.770000457763672,9.770000457763672,9.770000457763672,53900,AAC,,,yahoo finance
50,2021-06-07,9.8100004196167,9.819999694824219,9.770000457763672,9.779999732971191,9.779999732971191,1878500,AAC,,,yahoo finance
51,2021-06-08,9.800000190734863,9.84000015258789,9.770000457763672,9.8100004196167,9.8100004196167,498400,AAC,,,yahoo finance
52,2021-06-09,9.8100004196167,9.829999923706055,9.777999877929688,9.779999732971191,9.779999732971191,214000,AAC,,,yahoo finance
53,2021-06-10,9.789999961853027,9.819999694824219,9.770000457763672,9.789999961853027,9.789999961853027,45500,AAC,,,yahoo finance
54,2021-06-11,9.819999694824219,9.819999694824219,9.789999961853027,9.800000190734863,9.800000190734863,22100,AAC,,,yahoo finance
55,2021-06-14,9.8100004196167,9.8100004196167,9.777999877929688,9.789999961853027,9.789999961853027,49600,AAC,,,yahoo finance
56,2021-06-15,9.789999961853027,9.819999694824219,9.779999732971191,9.800000190734863,9.800000190734863,53300,AAC,,,yahoo finance
57,2021-06-16,9.789999961853027,9.800000190734863,9.760000228881836,9.760000228881836,9.760000228881836,116700,AAC,,,yahoo finance
58,2021-06-17,9.760000228881836,9.770000457763672,9.75,9.760000228881836,9.760000228881836,18200,AAC,,,yahoo finance
59,2021-06-18,9.765999794006348,9.770000457763672,9.75,9.75,9.75,25900,AAC,,,yahoo finance
60,2021-06-21,9.789999961853027,9.789999961853027,9.760000228881836,9.760000228881836,9.760000228881836,10700,AAC,,,yahoo finance
61,2021-06-22,9.75,9.789999961853027,9.75,9.760000228881836,9.760000228881836,38600,AAC,,,yahoo finance
62,2021-06-23,9.779999732971191,9.789999961853027,9.760000228881836,9.770000457763672,9.770000457763672,375900,AAC,,,yahoo finance
63,2021-06-24,9.760000228881836,9.789999961853027,9.760000228881836,9.789999961853027,9.789999961853027,172000,AAC,,,yahoo finance
64,2021-06-25,9.800000190734863,9.869999885559082,9.789999961853027,9.869999885559082,9.869999885559082,1886000,AAC,,,yahoo finance
65,2021-06-28,9.84000015258789,9.859999656677246,9.739999771118164,9.800000190734863,9.800000190734863,763400,AAC,,,yahoo finance
66,2021-06-29,9.739999771118164,9.8100004196167,9.720000267028809,9.770000457763672,9.770000457763672,64300,AAC,,,yahoo finance
67,2021-06-30,9.760000228881836,9.789999961853027,9.75,9.75,9.75,19800,AAC,,,yahoo finance
68,2021-07-01,9.75,9.770000457763672,9.75,9.75,9.75,65700,AAC,,,yahoo finance
69,2021-07-02,9.760000228881836,9.760000228881836,9.739999771118164,9.75,9.75,72800,AAC,,,yahoo finance
70,2021-07-06,9.729999542236328,9.760000228881836,9.729999542236328,9.75,9.75,47000,AAC,,,yahoo finance
71,2021-07-07,9.729999542236328,9.75,9.729999542236328,9.75,9.75,39700,AAC,,,yahoo finance
72,2021-07-08,9.741000175476074,9.789999961853027,9.739999771118164,9.770000457763672,9.770000457763672,76400,AAC,,,yahoo finance
73,2021-07-09,9.770000457763672,9.819000244140625,9.770000457763672,9.800000190734863,9.800000190734863,134900,AAC,,,yahoo finance
74,2021-07-12,9.84000015258789,9.84000015258789,9.800000190734863,9.800000190734863,9.800000190734863,111400,AAC,,,yahoo finance
75,2021-07-13,9.84000015258789,9.84000015258789,9.789999961853027,9.8100004196167,9.8100004196167,284100,AAC,,,yahoo finance
76,2021-07-14,9.819999694824219,9.819999694824219,9.760000228881836,9.760000228881836,9.760000228881836,12200,AAC,,,yahoo finance
77,2021-07-15,9.789999961853027,9.789999961853027,9.75,9.770000457763672,9.770000457763672,74800,AAC,,,yahoo finance
78,2021-07-16,9.739999771118164,9.789999961853027,9.739999771118164,9.760000228881836,9.760000228881836,7300,AAC,,,yahoo finance
79,2021-07-19,9.760000228881836,9.770000457763672,9.729999542236328,9.770000457763672,9.770000457763672,291000,AAC,,,yahoo finance
80,2021-07-20,9.772000312805176,9.772000312805176,9.75,9.75,9.75,2900,AAC,,,yahoo finance
81,2021-07-21,9.751999855041504,9.770000457763672,9.739999771118164,9.760000228881836,9.760000228881836,18100,AAC,,,yahoo finance
82,2021-07-22,9.789999961853027,9.789999961853027,9.739999771118164,9.760000228881836,9.760000228881836,9500,AAC,,,yahoo finance
83,2021-07-23,9.789999961853027,9.789999961853027,9.739999771118164,9.760000228881836,9.760000228881836,18500,AAC,,,yahoo finance
84,2021-07-26,9.770000457763672,9.770000457763672,9.729999542236328,9.75,9.75,320000,AAC,,,yahoo finance
85,2021-07-27,9.739999771118164,9.760000228881836,9.73900032043457,9.75,9.75,19800,AAC,,,yahoo finance
86,2021-07-28,9.760000228881836,9.760000228881836,9.744999885559082,9.75,9.75,6100,AAC,,,yahoo finance
87,2021-07-29,9.770000457763672,9.779999732971191,9.73900032043457,9.75,9.75,65600,AAC,,,yahoo finance
88,2021-07-30,9.75,9.779999732971191,9.75,9.779999732971191,9.779999732971191,21500,AAC,,,yahoo finance
89,2021-08-02,9.779999732971191,9.779999732971191,9.75,9.75,9.75,11900,AAC,,,yahoo finance
90,2021-08-03,9.75,9.760000228881836,9.725000381469727,9.739999771118164,9.739999771118164,58100,AAC,,,yahoo finance
91,2021-08-04,9.739999771118164,9.760000228881836,9.699999809265137,9.720000267028809,9.720000267028809,164200,AAC,,,yahoo finance
92,2021-08-05,9.739999771118164,9.75,9.6899995803833,9.710000038146973,9.710000038146973,48000,AAC,,,yahoo finance
93,2021-08-06,9.699999809265137,9.779999732971191,9.680000305175781,9.770000457763672,9.770000457763672,97000,AAC,,,yahoo finance
94,2021-08-09,9.739999771118164,9.770000457763672,9.699999809265137,9.720000267028809,9.720000267028809,32400,AAC,,,yahoo finance
95,2021-08-10,9.789999961853027,9.789999961853027,9.6899995803833,9.699999809265137,9.699999809265137,28700,AAC,,,yahoo finance
96,2021-08-11,9.680000305175781,9.720000267028809,9.680000305175781,9.710000038146973,9.710000038146973,29400,AAC,,,yahoo finance
97,2021-08-12,9.699999809265137,9.739999771118164,9.680000305175781,9.6899995803833,9.6899995803833,61200,AAC,,,yahoo finance
98,2021-08-13,9.739999771118164,9.739999771118164,9.680000305175781,9.710000038146973,9.710000038146973,31500,AAC,,,yahoo finance
99,2021-08-16,9.720000267028809,9.729999542236328,9.6899995803833,9.720000267028809,9.720000267028809,170700,AAC,,,yahoo finance
100,2021-08-17,9.720000267028809,9.720000267028809,9.680000305175781,9.720000267028809,9.720000267028809,147100,AAC,,,yahoo finance
101,2021-08-18,9.720000267028809,9.720000267028809,9.699999809265137,9.710000038146973,9.710000038146973,38900,AAC,,,yahoo finance
102,2021-08-19,9.670000076293945,9.710000038146973,9.65999984741211,9.670000076293945,9.670000076293945,68000,AAC,,,yahoo finance
103,2021-08-20,9.6899995803833,9.6899995803833,9.65999984741211,9.670000076293945,9.670000076293945,57500,AAC,,,yahoo finance
104,2021-08-23,9.670000076293945,9.699999809265137,9.65999984741211,9.6899995803833,9.6899995803833,190500,AAC,,,yahoo finance
105,2021-08-24,9.6899995803833,9.6899995803833,9.670000076293945,9.670000076293945,9.670000076293945,10000,AAC,,,yahoo finance
106,2021-08-25,9.670000076293945,9.6899995803833,9.65999984741211,9.6899995803833,9.6899995803833,152200,AAC,,,yahoo finance
107,2021-08-26,9.699999809265137,9.699999809265137,9.670000076293945,9.680000305175781,9.680000305175781,59600,AAC,,,yahoo finance
108,2021-08-27,9.699999809265137,9.699999809265137,9.65999984741211,9.699999809265137,9.699999809265137,243700,AAC,,,yahoo finance
109,2021-08-30,9.680000305175781,9.699999809265137,9.65999984741211,9.680000305175781,9.680000305175781,1083900,AAC,,,yahoo finance
110,2021-08-31,9.680000305175781,9.710000038146973,9.670000076293945,9.710000038146973,9.710000038146973,433200,AAC,,,yahoo finance
111,2021-09-01,9.710000038146973,9.710000038146973,9.6899995803833,9.699999809265137,9.699999809265137,1120100,AAC,,,yahoo finance
112,2021-09-02,9.699999809265137,9.720000267028809,9.699999809265137,9.699999809265137,9.699999809265137,86400,AAC,,,yahoo finance
113,2021-09-03,9.710000038146973,9.729999542236328,9.710000038146973,9.720000267028809,9.720000267028809,132600,AAC,,,yahoo finance
114,2021-09-07,9.720000267028809,9.729999542236328,9.710000038146973,9.720000267028809,9.720000267028809,994400,AAC,,,yahoo finance
115,2021-09-08,9.699999809265137,9.720000267028809,9.699999809265137,9.710000038146973,9.710000038146973,1375300,AAC,,,yahoo finance
116,2021-09-09,9.710000038146973,9.739999771118164,9.710000038146973,9.739999771118164,9.739999771118164,192500,AAC,,,yahoo finance
117,2021-09-10,9.729999542236328,9.789999961853027,9.720000267028809,9.760000228881836,9.760000228881836,2826400,AAC,,,yahoo finance
118,2021-09-13,9.760000228881836,9.789999961853027,9.720000267028809,9.779999732971191,9.779999732971191,563100,AAC,,,yahoo finance
119,2021-09-14,9.779999732971191,9.779999732971191,9.75,9.770000457763672,9.770000457763672,1644700,AAC,,,yahoo finance
120,2021-09-15,9.770000457763672,9.770000457763672,9.75,9.760000228881836,9.760000228881836,12500,AAC,,,yahoo finance
121,2021-09-16,9.75,9.760000228881836,9.729999542236328,9.75,9.75,48900,AAC,,,yahoo finance
122,2021-09-17,9.739999771118164,9.760000228881836,9.720000267028809,9.739999771118164,9.739999771118164,226800,AAC,,,yahoo finance
123,2021-09-20,9.720000267028809,9.739999771118164,9.699999809265137,9.729999542236328,9.729999542236328,366400,AAC,,,yahoo finance
124,2021-09-21,9.720000267028809,9.760000228881836,9.720000267028809,9.739999771118164,9.739999771118164,124600,AAC,,,yahoo finance
125,2021-09-22,9.710000038146973,9.760000228881836,9.710000038146973,9.760000228881836,9.760000228881836,234200,AAC,,,yahoo finance
126,2021-09-23,9.770000457763672,9.770000457763672,9.73900032043457,9.75,9.75,4800,AAC,,,yahoo finance
127,2021-09-24,9.739999771118164,9.75,9.729999542236328,9.75,9.75,38500,AAC,,,yahoo finance
128,2021-09-27,9.729999542236328,9.760000228881836,9.729999542236328,9.760000228881836,9.760000228881836,22800,AAC,,,yahoo finance
129,2021-09-28,9.75,9.760000228881836,9.710000038146973,9.75,9.75,639400,AAC,,,yahoo finance
130,2021-09-29,9.770000457763672,9.770000457763672,9.720000267028809,9.739999771118164,9.739999771118164,110800,AAC,,,yahoo finance
131,2021-09-30,9.739999771118164,9.760000228881836,9.739999771118164,9.739999771118164,9.739999771118164,52900,AAC,,,yahoo finance
132,2021-10-01,9.739999771118164,9.770000457763672,9.739999771118164,9.760000228881836,9.760000228881836,14500,AAC,,,yahoo finance
133,2021-10-04,9.770000457763672,9.770000457763672,9.75,9.770000457763672,9.770000457763672,1407400,AAC,,,yahoo finance
134,2021-10-05,9.760000228881836,9.779999732971191,9.75,9.770000457763672,9.770000457763672,298300,AAC,,,yahoo finance
135,2021-10-06,9.770000457763672,9.770000457763672,9.75,9.770000457763672,9.770000457763672,97000,AAC,,,yahoo finance
136,2021-10-07,9.770000457763672,9.779999732971191,9.75,9.760000228881836,9.760000228881836,7200,AAC,,,yahoo finance
137,2021-10-08,9.760000228881836,9.779999732971191,9.75,9.770000457763672,9.770000457763672,185400,AAC,,,yahoo finance
138,2021-10-11,9.770000457763672,9.779999732971191,9.75,9.779999732971191,9.779999732971191,9500,AAC,,,yahoo finance
139,2021-10-12,9.779999732971191,9.779999732971191,9.760000228881836,9.770000457763672,9.770000457763672,320600,AAC,,,yahoo finance
140,2021-10-13,9.760000228881836,9.770000457763672,9.75,9.760000228881836,9.760000228881836,623700,AAC,,,yahoo finance
141,2021-10-14,9.770000457763672,9.770000457763672,9.739999771118164,9.760000228881836,9.760000228881836,89800,AAC,,,yahoo finance
142,2021-10-15,9.760000228881836,9.779999732971191,9.739999771118164,9.739999771118164,9.739999771118164,98900,AAC,,,yahoo finance
143,2021-10-18,9.760000228881836,9.770000457763672,9.75,9.760000228881836,9.760000228881836,80700,AAC,,,yahoo finance
144,2021-10-19,9.75,9.779999732971191,9.75,9.760000228881836,9.760000228881836,50000,AAC,,,yahoo finance
145,2021-10-20,9.770000457763672,9.770000457763672,9.75,9.760000228881836,9.760000228881836,64900,AAC,,,yahoo finance
146,2021-10-21,9.8100004196167,9.84000015258789,9.8100004196167,9.829999923706055,9.829999923706055,512200,AAC,,,yahoo finance
147,2021-10-22,9.84000015258789,9.84000015258789,9.8100004196167,9.829999923706055,9.829999923706055,322600,AAC,,,yahoo finance
148,2021-10-25,9.84000015258789,9.850000381469727,9.819999694824219,9.84000015258789,9.84000015258789,869600,AAC,,,yahoo finance
149,2021-10-26,9.850000381469727,9.850000381469727,9.8100004196167,9.84000015258789,9.84000015258789,260600,AAC,,,yahoo finance
150,2021-10-27,9.829999923706055,9.829999923706055,9.779999732971191,9.829999923706055,9.829999923706055,160200,AAC,,,yahoo finance
151,2021-10-28,9.850000381469727,9.850000381469727,9.789999961853027,9.819999694824219,9.819999694824219,52600,AAC,,,yahoo finance
152,2021-10-29,9.829999923706055,9.84000015258789,9.8100004196167,9.84000015258789,9.84000015258789,138800,AAC,,,yahoo finance
153,2021-11-01,9.84000015258789,9.84000015258789,9.800000190734863,9.829999923706055,9.829999923706055,619000,AAC,,,yahoo finance
154,2021-11-02,9.84000015258789,9.84000015258789,9.8100004196167,9.829999923706055,9.829999923706055,62700,AAC,,,yahoo finance
155,2021-11-03,9.819999694824219,9.829999923706055,9.789999961853027,9.8100004196167,9.8100004196167,436300,AAC,,,yahoo finance
156,2021-11-04,9.817999839782715,9.819999694824219,9.800000190734863,9.8100004196167,9.8100004196167,30700,AAC,,,yahoo finance
157,2021-11-05,9.829999923706055,9.829999923706055,9.789999961853027,9.819999694824219,9.819999694824219,63800,AAC,,,yahoo finance
158,2021-11-08,9.819999694824219,9.819999694824219,9.800000190734863,9.8100004196167,9.8100004196167,210900,AAC,,,yahoo finance
159,2021-11-09,9.819999694824219,9.829999923706055,9.779999732971191,9.8100004196167,9.8100004196167,663500,AAC,,,yahoo finance
160,2021-11-10,9.8100004196167,9.859999656677246,9.779999732971191,9.850000381469727,9.850000381469727,432500,AAC,,,yahoo finance
161,2021-11-11,9.850000381469727,9.850000381469727,9.819999694824219,9.84000015258789,9.84000015258789,614600,AAC,,,yahoo finance
162,2021-11-12,9.850000381469727,9.850000381469727,9.8100004196167,9.850000381469727,9.850000381469727,464600,AAC,,,yahoo finance
163,2021-11-15,9.850000381469727,9.850000381469727,9.819999694824219,9.84000015258789,9.84000015258789,103500,AAC,,,yahoo finance
164,2021-11-16,9.84000015258789,9.850000381469727,9.8100004196167,9.829999923706055,9.829999923706055,273200,AAC,,,yahoo finance
165,2021-11-17,9.819999694824219,9.84000015258789,9.800000190734863,9.8149995803833,9.8149995803833,94100,AAC,,,yahoo finance
166,2021-11-18,9.819999694824219,9.850000381469727,9.8100004196167,9.819999694824219,9.819999694824219,528600,AAC,,,yahoo finance
167,2021-11-19,9.84000015258789,9.84000015258789,9.789999961853027,9.819999694824219,9.819999694824219,988400,AAC,,,yahoo finance
168,2021-11-22,9.819999694824219,9.850000381469727,9.8100004196167,9.850000381469727,9.850000381469727,259400,AAC,,,yahoo finance
169,2021-11-23,9.84000015258789,9.84000015258789,9.789999961853027,9.829999923706055,9.829999923706055,386300,AAC,,,yahoo finance
170,2021-11-24,9.84000015258789,9.84000015258789,9.8100004196167,9.817999839782715,9.817999839782715,188900,AAC,,,yahoo finance
171,2021-11-26,9.789999961853027,9.819999694824219,9.779999732971191,9.800000190734863,9.800000190734863,278800,AAC,,,yahoo finance
172,2021-11-29,9.800000190734863,9.819999694824219,9.779999732971191,9.779999732971191,9.779999732971191,286300,AAC,,,yahoo finance
173,2021-11-30,9.779999732971191,9.800000190734863,9.779999732971191,9.789999961853027,9.789999961853027,102900,AAC,,,yahoo finance
174,2021-12-01,9.779999732971191,9.789999961853027,9.75,9.779999732971191,9.779999732971191,467500,AAC,,,yahoo finance
175,2021-12-02,9.800000190734863,9.800000190734863,9.770000457763672,9.779999732971191,9.779999732971191,19800,AAC,,,yahoo finance
176,2021-12-03,9.779999732971191,9.800000190734863,9.779999732971191,9.789999961853027,9.789999961853027,74200,AAC,,,yahoo finance
177,2021-12-06,9.789999961853027,9.800000190734863,9.789999961853027,9.789999961853027,9.789999961853027,22000,AAC,,,yahoo finance
178,2021-12-07,9.789999961853027,9.8100004196167,9.781999588012695,9.789999961853027,9.789999961853027,81600,AAC,,,yahoo finance
179,2021-12-08,9.789999961853027,9.8100004196167,9.789999961853027,9.8100004196167,9.8100004196167,33200,AAC,,,yahoo finance
180,2021-12-09,9.819999694824219,9.819999694824219,9.779999732971191,9.779999732971191,9.779999732971191,39400,AAC,,,yahoo finance
181,2021-12-10,9.789999961853027,9.800000190734863,9.779999732971191,9.789999961853027,9.789999961853027,10100,AAC,,,yahoo finance
182,2021-12-13,9.789999961853027,9.800000190734863,9.779999732971191,9.800000190734863,9.800000190734863,800300,AAC,,,yahoo finance
183,2021-12-14,9.800000190734863,9.800000190734863,9.779999732971191,9.789999961853027,9.789999961853027,2102700,AAC,,,yahoo finance
184,2021-12-15,9.789999961853027,9.789999961853027,9.770000457763672,9.779999732971191,9.779999732971191,57100,AAC,,,yahoo finance
185,2021-12-16,9.789999961853027,9.789999961853027,9.765000343322754,9.770000457763672,9.770000457763672,150200,AAC,,,yahoo finance
186,2021-12-17,9.760000228881836,9.779999732971191,9.760000228881836,9.779999732971191,9.779999732971191,54100,AAC,,,yahoo finance
187,2021-12-20,9.75,9.770000457763672,9.75,9.760000228881836,9.760000228881836,215500,AAC,,,yahoo finance
188,2021-12-21,9.75,9.779999732971191,9.75,9.760000228881836,9.760000228881836,41800,AAC,,,yahoo finance
189,2021-12-22,9.760000228881836,9.760000228881836,9.75,9.75,9.75,11800,AAC,,,yahoo finance
190,2021-12-23,9.75,9.770000457763672,9.739999771118164,9.75,9.75,40300,AAC,,,yahoo finance
191,2021-12-27,9.770000457763672,9.770000457763672,9.739999771118164,9.739999771118164,9.739999771118164,8400,AAC,,,yahoo finance
192,2021-12-28,9.739999771118164,9.75,9.739999771118164,9.739999771118164,9.739999771118164,8400,AAC,,,yahoo finance
193,2021-12-29,9.739999771118164,9.760000228881836,9.739999771118164,9.739999771118164,9.739999771118164,37100,AAC,,,yahoo finance
194,2021-12-30,9.739999771118164,9.75,9.729999542236328,9.739999771118164,9.739999771118164,60400,AAC,,,yahoo finance
195,2021-12-31,9.739999771118164,9.75,9.729999542236328,9.739999771118164,9.739999771118164,61500,AAC,,,yahoo finance
196,2022-01-03,9.75,9.770000457763672,9.75,9.760000228881836,9.760000228881836,205700,AAC,,,yahoo finance
197,2022-01-04,9.770000457763672,9.779999732971191,9.744999885559082,9.779999732971191,9.779999732971191,1523400,AAC,,,yahoo finance
198,2022-01-05,9.75,9.789999961853027,9.75,9.789999961853027,9.789999961853027,98000,AAC,,,yahoo finance
199,2022-01-06,9.789999961853027,9.789999961853027,9.75,9.760000228881836,9.760000228881836,38300,AAC,,,yahoo finance
200,2022-01-07,9.75,9.779999732971191,9.75,9.770000457763672,9.770000457763672,216400,AAC,,,yahoo finance
201,2022-01-10,9.789999961853027,9.789999961853027,9.75,9.770000457763672,9.770000457763672,16200,AAC,,,yahoo finance
202,2022-01-11,9.760000228881836,9.770000457763672,9.75,9.770000457763672,9.770000457763672,9400,AAC,,,yahoo finance
203,2022-01-12,9.760000228881836,9.770000457763672,9.760000228881836,9.760000228881836,9.760000228881836,9300,AAC,,,yahoo finance
